|  Class   | Base Accuracy | Base Confidence | Base Complement Acc | Base Compliment Conf | STD Accuracy | STD Confidence | STD compliment ACC | STD compliment Conf | MAX Accuracy | MAX Confidence | Max compliment acc | Max compliment conf | Total Masked | Intersedction |
+----------+---------------+-----------------+---------------------+----------------------+--------------+----------------+--------------------+---------------------+--------------+----------------+--------------------+---------------------+--------------+---------------+
| Class 5 |     0.8571    |      0.7979     |        0.9321       |        0.9229        |    0.2698    |     0.1969     |       0.652        |        0.634        |    0.2698    |     0.1968     |       0.631        |        0.615        |     230      |     768      |
+---------+---------------+-----------------+---------------------+----------------------+--------------+----------------+--------------------+---------------------+--------------+----------------+--------------------+---------------------+--------------+--------------+







+---------+---------------+-----------------+---------------------+----------------------+--------------+----------------+--------------------+---------------------+--------------+----------------+--------------------+---------------------+--------------+--------------+
|  Class  | Base Accuracy | Base Confidence | Base Complement Acc | Base Compliment Conf | STD Accuracy | STD Confidence | STD compliment ACC | STD compliment Conf | MAX Accuracy | MAX Confidence | Max compliment acc | Max compliment conf | Total Masked | Intersection |
+---------+---------------+-----------------+---------------------+----------------------+--------------+----------------+--------------------+---------------------+--------------+----------------+--------------------+---------------------+--------------+--------------+
| Class 0 |     0.9694    |      0.9559     |        0.913        |        0.9032        |    0.6877    |     0.6675     |       0.8449       |        0.836        |    0.2741    |     0.2051     |       0.7877       |        0.7789       |     230      |     132      |
| Class 1 |     0.9385    |      0.9382     |        0.9248       |        0.9085        |    0.8868    |     0.8813     |       0.9273       |        0.9221       |    0.0591    |     0.0565     |       0.9059       |        0.8994       |     230      |     134      |
| Class 2 |     0.9021    |      0.8718     |        0.9318       |        0.9226        |    0.7308    |     0.7214     |       0.7695       |        0.7631       |    0.1259    |     0.1362     |       0.9025       |        0.8904       |     230      |     128      |
| Class 3 |     0.9097    |      0.9055     |        0.9325       |        0.9206        |    0.5873    |     0.572      |        0.92        |        0.9122       |    0.1971    |     0.1914     |       0.9264       |        0.9138       |     230      |     136      |
| Class 4 |     0.869     |      0.8537     |        0.9378       |        0.9274        |    0.7356    |     0.6966     |       0.8559       |        0.8473       |    0.1149    |     0.1006     |       0.6973       |        0.6796       |     230      |     154      |
| Class 5 |     0.8571    |      0.7979     |        0.9321       |        0.9229        |    0.2778    |     0.2289     |       0.907        |        0.8979       |    0.2698    |     0.1968     |       0.631        |        0.615        |     230      |     135      |
+---------+---------------+-----------------+---------------------+----------------------+--------------+----------------+--------------------+---------------------+--------------+----------------+--------------------+---------------------+--------------+--------------+



+---------+---------------+-----------------+---------------------+----------------------+--------------+----------------+--------------------+---------------------+--------------+----------------+--------------------+---------------------+--------------+--------------+
|  Class  | Base Accuracy | Base Confidence | Base Complement Acc | Base Compliment Conf | STD Accuracy | STD Confidence | STD compliment ACC | STD compliment Conf | MAX Accuracy | MAX Confidence | Max compliment acc | Max compliment conf | Total Masked | Intersection |
+---------+---------------+-----------------+---------------------+----------------------+--------------+----------------+--------------------+---------------------+--------------+----------------+--------------------+---------------------+--------------+--------------+
| Class 0 |     0.9694    |      0.9559     |        0.913        |        0.9032        |    0.9236    |     0.8927     |       0.9005       |        0.8721       |    0.2741    |     0.2051     |       0.7877       |        0.7789       |     230      |     768      |
| Class 1 |     0.9385    |      0.9382     |        0.9248       |        0.9085        |    0.945     |     0.9215     |       0.916        |        0.8992       |    0.0591    |     0.0565     |       0.9059       |        0.8994       |     230      |     768      |
| Class 2 |     0.9021    |      0.8718     |        0.9318       |        0.9226        |    0.986     |     0.9475     |       0.8977       |        0.8626       |    0.1259    |     0.1362     |       0.9025       |        0.8904       |     230      |     768      |
| Class 3 |     0.9097    |      0.9055     |        0.9325       |        0.9206        |    0.8789    |     0.8809     |       0.9325       |        0.9027       |    0.1971    |     0.1914     |       0.9264       |        0.9138       |     230      |     768      |
| Class 4 |     0.869     |      0.8537     |        0.9378       |        0.9274        |    0.8529    |     0.8517     |       0.9153       |        0.8741       |    0.1149    |     0.1006     |       0.6973       |        0.6796       |     230      |     768      |
| Class 5 |     0.8571    |      0.7979     |        0.9321       |        0.9229        |    0.8254    |     0.7773     |       0.9269       |        0.8984       |    0.2698    |     0.1968     |       0.631        |        0.615        |     230      |     768      |
+---------+---------------+-----------------+---------------------+----------------------+--------------+----------------+--------------------+---------------------+--------------+----------------+--------------------+---------------------+--------------+--------------+



probe and max 30%

+---------+---------------+-----------------+---------------------+----------------------+--------------+----------------+--------------------+---------------------+--------------+----------------+--------------------+---------------------+--------------+--------------+
|  Class  | Base Accuracy | Base Confidence | Base Complement Acc | Base Compliment Conf | STD Accuracy | STD Confidence | STD compliment ACC | STD compliment Conf | MAX Accuracy | MAX Confidence | Max compliment acc | Max compliment conf | Total Masked | Intersection |
+---------+---------------+-----------------+---------------------+----------------------+--------------+----------------+--------------------+---------------------+--------------+----------------+--------------------+---------------------+--------------+--------------+
| Class 0 |     0.9694    |      0.9559     |        0.913        |        0.9032        |    0.9245    |     0.8256     |       0.8974       |        0.8337       |    0.2741    |     0.2051     |       0.7877       |        0.7789       |     230      |     768      |
| Class 1 |     0.9385    |      0.9382     |        0.9248       |        0.9085        |    0.8999    |     0.8676     |       0.9156       |        0.8867       |    0.0591    |     0.0565     |       0.9059       |        0.8994       |     230      |     768      |
| Class 2 |     0.9021    |      0.8718     |        0.9318       |        0.9226        |    0.8462    |     0.805      |       0.9303       |        0.9036       |    0.1259    |     0.1362     |       0.9025       |        0.8904       |     230      |     768      |
| Class 3 |     0.9097    |      0.9055     |        0.9325       |        0.9206        |    0.9897    |     0.9817     |       0.7787       |        0.7103       |    0.1971    |     0.1914     |       0.9264       |        0.9138       |     230      |     768      |
| Class 4 |     0.869     |      0.8537     |        0.9378       |        0.9274        |    0.9448    |     0.9176     |       0.9254       |        0.8997       |    0.1149    |     0.1006     |       0.6973       |        0.6796       |     230      |     768      |
| Class 5 |     0.8571    |      0.7979     |        0.9321       |        0.9229        |    0.7222    |     0.6911     |       0.9364       |        0.9059       |    0.2698    |     0.1968     |       0.631        |        0.615        |     230      |     768      |
+---------+---------------+-----------------+---------------------+----------------------+--------------+----------------+--------------------+---------------------+--------------+----------------+--------------------+---------------------+--------------+--------------+



percentage overlap gpt2 emotions

Analysis for Percentage: 0.05
+-------+--------------+--------------+----------------+
| Class | Total Masked | Common Zeros | Common Zeros % |
+-------+--------------+--------------+----------------+
|   0   |      38      |      12      |     0.3158     |
|   1   |      38      |      9       |     0.2368     |
|   2   |      38      |      8       |     0.2105     |
|   3   |      38      |      9       |     0.2368     |
|   4   |      38      |      10      |     0.2632     |
|   5   |      38      |      14      |     0.3684     |
+-------+--------------+--------------+----------------+
--------------------------------------------------

Analysis for Percentage: 0.10
+-------+--------------+--------------+----------------+
| Class | Total Masked | Common Zeros | Common Zeros % |
+-------+--------------+--------------+----------------+
|   0   |      76      |      18      |     0.2368     |
|   1   |      76      |      19      |     0.2500     |
|   2   |      76      |      23      |     0.3026     |
|   3   |      76      |      15      |     0.1974     |
|   4   |      76      |      22      |     0.2895     |
|   5   |      76      |      24      |     0.3158     |
+-------+--------------+--------------+----------------+
--------------------------------------------------

Analysis for Percentage: 0.15
+-------+--------------+--------------+----------------+
| Class | Total Masked | Common Zeros | Common Zeros % |
+-------+--------------+--------------+----------------+
|   0   |     115      |      26      |     0.2261     |
|   1   |     115      |      30      |     0.2609     |
|   2   |     115      |      35      |     0.3043     |
|   3   |     115      |      31      |     0.2696     |
|   4   |     115      |      42      |     0.3652     |
|   5   |     115      |      34      |     0.2957     |
+-------+--------------+--------------+----------------+
--------------------------------------------------

Analysis for Percentage: 0.20
+-------+--------------+--------------+----------------+
| Class | Total Masked | Common Zeros | Common Zeros % |
+-------+--------------+--------------+----------------+
|   0   |     153      |      44      |     0.2876     |
|   1   |     153      |      44      |     0.2876     |
|   2   |     153      |      50      |     0.3268     |
|   3   |     153      |      51      |     0.3333     |
|   4   |     153      |      58      |     0.3791     |
|   5   |     153      |      52      |     0.3399     |
+-------+--------------+--------------+----------------+
--------------------------------------------------

Analysis for Percentage: 0.25
+-------+--------------+--------------+----------------+
| Class | Total Masked | Common Zeros | Common Zeros % |
+-------+--------------+--------------+----------------+
|   0   |     192      |      62      |     0.3229     |
|   1   |     192      |      66      |     0.3438     |
|   2   |     192      |      65      |     0.3385     |
|   3   |     192      |      71      |     0.3698     |
|   4   |     192      |      82      |     0.4271     |
|   5   |     192      |      73      |     0.3802     |
+-------+--------------+--------------+----------------+
--------------------------------------------------

Analysis for Percentage: 0.30
+-------+--------------+--------------+----------------+
| Class | Total Masked | Common Zeros | Common Zeros % |
+-------+--------------+--------------+----------------+
|   0   |     230      |      82      |     0.3565     |
|   1   |     230      |      87      |     0.3783     |
|   2   |     230      |      84      |     0.3652     |
|   3   |     230      |      92      |     0.4000     |
|   4   |     230      |     106      |     0.4609     |
|   5   |     230      |      93      |     0.4043     |
+-------+--------------+--------------+----------------+
--------------------------------------------------

Analysis for Percentage: 0.35
+-------+--------------+--------------+----------------+
| Class | Total Masked | Common Zeros | Common Zeros % |
+-------+--------------+--------------+----------------+
|   0   |     268      |     108      |     0.4030     |
|   1   |     268      |     121      |     0.4515     |
|   2   |     268      |     114      |     0.4254     |
|   3   |     268      |     119      |     0.4440     |
|   4   |     268      |     133      |     0.4963     |
|   5   |     268      |     119      |     0.4440     |
+-------+--------------+--------------+----------------+
--------------------------------------------------

Analysis for Percentage: 0.40
+-------+--------------+--------------+----------------+
| Class | Total Masked | Common Zeros | Common Zeros % |
+-------+--------------+--------------+----------------+
|   0   |     307      |     146      |     0.4756     |
|   1   |     307      |     140      |     0.4560     |
|   2   |     307      |     137      |     0.4463     |
|   3   |     307      |     149      |     0.4853     |
|   4   |     307      |     165      |     0.5375     |
|   5   |     307      |     158      |     0.5147     |
+-------+--------------+--------------+----------------+
--------------------------------------------------

Analysis for Percentage: 0.45
+-------+--------------+--------------+----------------+
| Class | Total Masked | Common Zeros | Common Zeros % |
+-------+--------------+--------------+----------------+
|   0   |     345      |     181      |     0.5246     |
|   1   |     345      |     176      |     0.5101     |
|   2   |     345      |     171      |     0.4957     |
|   3   |     345      |     190      |     0.5507     |
|   4   |     345      |     205      |     0.5942     |
|   5   |     345      |     191      |     0.5536     |
+-------+--------------+--------------+----------------+
--------------------------------------------------

Analysis for Percentage: 0.50
+-------+--------------+--------------+----------------+
| Class | Total Masked | Common Zeros | Common Zeros % |
+-------+--------------+--------------+----------------+
|   0   |     384      |     225      |     0.5859     |
|   1   |     384      |     222      |     0.5781     |
|   2   |     384      |     204      |     0.5312     |
|   3   |     384      |     227      |     0.5911     |
|   4   |     384      |     234      |     0.6094     |
|   5   |     384      |     239      |     0.6224     |
+-------+--------------+--------------+----------------+
--------------------------------------------------

Analysis for Percentage: 0.55
+-------+--------------+--------------+----------------+
| Class | Total Masked | Common Zeros | Common Zeros % |
+-------+--------------+--------------+----------------+
|   0   |     422      |     265      |     0.6280     |
|   1   |     422      |     260      |     0.6161     |
|   2   |     422      |     251      |     0.5948     |
|   3   |     422      |     272      |     0.6445     |
|   4   |     422      |     278      |     0.6588     |
|   5   |     422      |     274      |     0.6493     |
+-------+--------------+--------------+----------------+
--------------------------------------------------

Analysis for Percentage: 0.60
+-------+--------------+--------------+----------------+
| Class | Total Masked | Common Zeros | Common Zeros % |
+-------+--------------+--------------+----------------+
|   0   |     460      |     311      |     0.6761     |
|   1   |     460      |     300      |     0.6522     |
|   2   |     460      |     304      |     0.6609     |
|   3   |     460      |     324      |     0.7043     |
|   4   |     460      |     311      |     0.6761     |
|   5   |     460      |     323      |     0.7022     |
+-------+--------------+--------------+----------------+
--------------------------------------------------

Analysis for Percentage: 0.65
+-------+--------------+--------------+----------------+
| Class | Total Masked | Common Zeros | Common Zeros % |
+-------+--------------+--------------+----------------+
|   0   |     499      |     365      |     0.7315     |
|   1   |     499      |     357      |     0.7154     |
|   2   |     499      |     363      |     0.7275     |
|   3   |     499      |     371      |     0.7435     |
|   4   |     499      |     357      |     0.7154     |
|   5   |     499      |     369      |     0.7395     |
+-------+--------------+--------------+----------------+
--------------------------------------------------

Analysis for Percentage: 0.70
+-------+--------------+--------------+----------------+
| Class | Total Masked | Common Zeros | Common Zeros % |
+-------+--------------+--------------+----------------+
|   0   |     537      |     415      |     0.7728     |
|   1   |     537      |     412      |     0.7672     |
|   2   |     537      |     414      |     0.7709     |
|   3   |     537      |     417      |     0.7765     |
|   4   |     537      |     408      |     0.7598     |
|   5   |     537      |     419      |     0.7803     |
+-------+--------------+--------------+----------------+
--------------------------------------------------

Analysis for Percentage: 0.75
+-------+--------------+--------------+----------------+
| Class | Total Masked | Common Zeros | Common Zeros % |
+-------+--------------+--------------+----------------+
|   0   |     576      |     465      |     0.8073     |
|   1   |     576      |     469      |     0.8142     |
|   2   |     576      |     467      |     0.8108     |
|   3   |     576      |     471      |     0.8177     |
|   4   |     576      |     466      |     0.8090     |
|   5   |     576      |     473      |     0.8212     |
+-------+--------------+--------------+----------------+
--------------------------------------------------

Analysis for Percentage: 0.80
+-------+--------------+--------------+----------------+
| Class | Total Masked | Common Zeros | Common Zeros % |
+-------+--------------+--------------+----------------+
|   0   |     614      |     527      |     0.8583     |
|   1   |     614      |     528      |     0.8599     |
|   2   |     614      |     529      |     0.8616     |
|   3   |     614      |     522      |     0.8502     |
|   4   |     614      |     520      |     0.8469     |
|   5   |     614      |     525      |     0.8550     |
+-------+--------------+--------------+----------------+
--------------------------------------------------

Analysis for Percentage: 0.85
+-------+--------------+--------------+----------------+
| Class | Total Masked | Common Zeros | Common Zeros % |
+-------+--------------+--------------+----------------+
|   0   |     652      |     586      |     0.8988     |
|   1   |     652      |     585      |     0.8972     |
|   2   |     652      |     585      |     0.8972     |
|   3   |     652      |     575      |     0.8819     |
|   4   |     652      |     582      |     0.8926     |
|   5   |     652      |     583      |     0.8942     |
+-------+--------------+--------------+----------------+
--------------------------------------------------

Analysis for Percentage: 0.90
+-------+--------------+--------------+----------------+
| Class | Total Masked | Common Zeros | Common Zeros % |
+-------+--------------+--------------+----------------+
|   0   |     691      |     644      |     0.9320     |
|   1   |     691      |     648      |     0.9378     |
|   2   |     691      |     642      |     0.9291     |
|   3   |     691      |     633      |     0.9161     |
|   4   |     691      |     647      |     0.9363     |
|   5   |     691      |     642      |     0.9291     |
+-------+--------------+--------------+----------------+
--------------------------------------------------

Analysis for Percentage: 0.95
+-------+--------------+--------------+----------------+
| Class | Total Masked | Common Zeros | Common Zeros % |
+-------+--------------+--------------+----------------+
|   0   |     729      |     706      |     0.9684     |
|   1   |     729      |     705      |     0.9671     |
|   2   |     729      |     705      |     0.9671     |
|   3   |     729      |     700      |     0.9602     |
|   4   |     729      |     706      |     0.9684     |
|   5   |     729      |     703      |     0.9643     |
+-------+--------------+--------------+----------------+
--------------------------------------------------

Analysis for Percentage: 1.00
+-------+--------------+--------------+----------------+
| Class | Total Masked | Common Zeros | Common Zeros % |
+-------+--------------+--------------+----------------+
|   0   |     768      |     768      |     1.0000     |
|   1   |     768      |     768      |     1.0000     |
|   2   |     768      |     768      |     1.0000     |
|   3   |     768      |     768      |     1.0000     |
|   4   |     768      |     768      |     1.0000     |
|   5   |     768      |     768      |     1.0000     |
+-------+--------------+--------------+----------------+


High mad vs Max 30 %

+---------+---------------+-----------------+---------------------+----------------------+--------------+----------------+--------------------+---------------------+--------------+----------------+--------------------+---------------------+--------------+--------------+
|  Class  | Base Accuracy | Base Confidence | Base Complement Acc | Base Compliment Conf | STD Accuracy | STD Confidence | STD compliment ACC | STD compliment Conf | MAX Accuracy | MAX Confidence | Max compliment acc | Max compliment conf | Total Masked | Intersection |
+---------+---------------+-----------------+---------------------+----------------------+--------------+----------------+--------------------+---------------------+--------------+----------------+--------------------+---------------------+--------------+--------------+
| Class 0 |     0.9694    |      0.9559     |        0.913        |        0.9032        |    0.6877    |     0.662      |       0.8527       |        0.8449       |    0.2741    |     0.2051     |       0.7877       |        0.7789       |     230      |     768      |
| Class 1 |     0.9385    |      0.9382     |        0.9248       |        0.9085        |    0.9943    |     0.9937     |       0.5951       |        0.5816       |    0.0591    |     0.0565     |       0.9059       |        0.8994       |     230      |     768      |
| Class 2 |     0.9021    |      0.8718     |        0.9318       |        0.9226        |    0.7517    |     0.7449     |       0.7148       |        0.7088       |    0.1259    |     0.1362     |       0.9025       |        0.8904       |     230      |     768      |
| Class 3 |     0.9097    |      0.9055     |        0.9325       |        0.9206        |    0.9117    |     0.9063     |       0.9027       |        0.8944       |    0.1971    |     0.1914     |       0.9264       |        0.9138       |     230      |     768      |
| Class 4 |     0.869     |      0.8537     |        0.9378       |        0.9274        |    0.5494    |     0.5165     |       0.8692       |        0.8633       |    0.1149    |     0.1006     |       0.6973       |        0.6796       |     230      |     768      |
| Class 5 |     0.8571    |      0.7979     |        0.9321       |        0.9229        |    0.1667    |     0.1933     |       0.8851       |        0.8762       |    0.2698    |     0.1968     |       0.631        |        0.615        |     230      |     768      |
+---------+---------------+-----------------+---------------------+----------------------+--------------+----------------+--------------------+---------------------+--------------+----------------+--------------------+---------------------+--------------+--------------+


intersection vs non intersection max

+---------+---------------+-----------------+---------------------+----------------------+--------------+----------------+--------------------+---------------------+--------------+----------------+--------------------+---------------------+--------------+--------------+
|  Class  | Base Accuracy | Base Confidence | Base Complement Acc | Base Compliment Conf | STD Accuracy | STD Confidence | STD compliment ACC | STD compliment Conf | MAX Accuracy | MAX Confidence | Max compliment acc | Max compliment conf | Total Masked | Intersection |
+---------+---------------+-----------------+---------------------+----------------------+--------------+----------------+--------------------+---------------------+--------------+----------------+--------------------+---------------------+--------------+--------------+
| Class 0 |     0.9694    |      0.9559     |        0.913        |        0.9032        |    0.6781    |     0.6527     |       0.8445       |        0.8386       |    0.9828    |     0.9139     |       0.8465       |        0.7929       |     225      |     225      |
| Class 1 |     0.9385    |      0.9382     |        0.9248       |        0.9085        |    0.8778    |     0.873      |       0.9282       |        0.9234       |    0.9409    |     0.9255     |       0.9101       |        0.8821       |     222      |     222      |
| Class 2 |     0.9021    |      0.8718     |        0.9318       |        0.9226        |    0.7902    |     0.786      |       0.7619       |        0.7582       |    0.7028    |     0.6849     |       0.9025       |        0.8274       |     204      |     204      |
| Class 3 |     0.9097    |      0.9055     |        0.9325       |        0.9206        |    0.4702    |     0.4671     |       0.9358       |        0.9282       |    0.8912    |     0.8946     |        0.93        |        0.9007       |     227      |     227      |
| Class 4 |     0.869     |      0.8537     |        0.9378       |        0.9274        |    0.7471    |     0.7041     |       0.9017       |        0.8963       |    0.8506    |     0.8511     |       0.9248       |        0.8871       |     234      |     234      |
| Class 5 |     0.8571    |      0.7979     |        0.9321       |        0.9229        |    0.254     |     0.2088     |       0.9036       |        0.8932       |    0.9603    |     0.8471     |       0.9174       |        0.8779       |     239      |     239      |
+---------+---------------+-----------------+---------------------+----------------------+--------------+----------------+--------------------+---------------------+--------------+----------------+--------------------+---------------------+--------------+--------------+







+---------+---------------+-----------------+---------------------+----------------------+--------------+----------------+--------------------+---------------------+--------------+----------------+--------------------+---------------------+--------------+--------------+
|  Class  | Base Accuracy | Base Confidence | Base Complement Acc | Base Compliment Conf | STD Accuracy | STD Confidence | STD compliment ACC | STD compliment Conf | MAX Accuracy | MAX Confidence | Max compliment acc | Max compliment conf | Total Masked | Intersection |
+---------+---------------+-----------------+---------------------+----------------------+--------------+----------------+--------------------+---------------------+--------------+----------------+--------------------+---------------------+--------------+--------------+
| Class 0 |     0.9694    |      0.9559     |        0.913        |        0.9032        |    0.681     |     0.6636     |       0.8441       |        0.8369       |    0.9828    |     0.9142     |       0.8465       |        0.7968       |     231      |     231      |
| Class 1 |     0.9385    |      0.9382     |        0.9248       |        0.9085        |    0.8802    |     0.8736     |       0.929        |        0.9235       |    0.9541    |     0.9334     |       0.8971       |        0.8729       |     235      |     235      |
| Class 2 |     0.9021    |      0.8718     |        0.9318       |        0.9226        |    0.7238    |     0.7203     |       0.7915       |        0.7812       |    0.8042    |     0.7512     |       0.8905       |        0.8151       |     233      |     233      |
| Class 3 |     0.9097    |      0.9055     |        0.9325       |        0.9206        |    0.5791    |     0.5652     |       0.9203       |        0.9119       |    0.8747    |     0.8669     |       0.9293       |        0.8982       |     236      |     236      |
| Class 4 |     0.869     |      0.8537     |        0.9378       |        0.9274        |    0.7471    |     0.7041     |       0.9017       |        0.8963       |    0.8506    |     0.8511     |       0.9248       |        0.8871       |     234      |     234      |
| Class 5 |     0.8571    |      0.7979     |        0.9321       |        0.9229        |    0.254     |     0.2088     |       0.9036       |        0.8932       |    0.9603    |     0.8471     |       0.9174       |        0.8779       |     239      |     239      |
+---------+---------------+-----------------+---------------------+----------------------+--------------+----------------+--------------------+---------------------+--------------+----------------+--------------------+---------------------+--------------+--------------+



+---------+---------------+-----------------+---------------------+----------------------+--------------+----------------+--------------------+---------------------+--------------+----------------+--------------------+---------------------+--------------+--------------+
|  Class  | Base Accuracy | Base Confidence | Base Complement Acc | Base Compliment Conf | STD Accuracy | STD Confidence | STD compliment ACC | STD compliment Conf | MAX Accuracy | MAX Confidence | Max compliment acc | Max compliment conf | Total Masked | Intersection |
+---------+---------------+-----------------+---------------------+----------------------+--------------+----------------+--------------------+---------------------+--------------+----------------+--------------------+---------------------+--------------+--------------+
| Class 0 |     0.9694    |      0.9559     |        0.913        |        0.9032        |    0.9379    |     0.7051     |       0.745        |        0.3728       |    0.9331    |     0.9286     |       0.9044       |        0.9026       |     460      |     768      |
| Class 1 |     0.9385    |      0.9382     |        0.9248       |        0.9085        |    0.4586    |     0.1167     |       0.8627       |        0.6073       |    0.9532    |     0.9535     |       0.8921       |        0.888        |     445      |     768      |
| Class 2 |     0.9021    |      0.8718     |        0.9318       |        0.9226        |    0.6259    |     0.1121     |       0.7161       |        0.4008       |    0.9196    |     0.9102     |       0.9122       |        0.9102       |     445      |     768      |
| Class 3 |     0.9097    |      0.9055     |        0.9325       |        0.9206        |    0.8665    |     0.6595     |       0.8895       |        0.5302       |    0.9795    |     0.9781     |       0.9023       |        0.8996       |     468      |     768      |
| Class 4 |     0.869     |      0.8537     |        0.9378       |        0.9274        |    0.8759    |     0.8281     |       0.8973       |        0.4438       |    0.6943    |     0.6972     |       0.9428       |        0.9395       |     460      |     768      |
| Class 5 |     0.8571    |      0.7979     |        0.9321       |        0.9229        |    0.9286    |     0.8285     |       0.8388       |        0.4244       |    0.8333    |     0.8115     |       0.9157       |        0.9138       |     476      |     768      |
+---------+---------------+-----------------+---------------------+----------------------+--------------+----------------+--------------------+---------------------+--------------+----------------+--------------------+---------------------+--------------+--------------+


+---------+---------------+-----------------+---------------------+----------------------+--------------+----------------+--------------------+---------------------+--------------+----------------+--------------------+---------------------+--------------+--------------+
|  Class  | Base Accuracy | Base Confidence | Base Complement Acc | Base Compliment Conf | STD Accuracy | STD Confidence | STD compliment ACC | STD compliment Conf | MAX Accuracy | MAX Confidence | Max compliment acc | Max compliment conf | Total Masked | Intersection |
+---------+---------------+-----------------+---------------------+----------------------+--------------+----------------+--------------------+---------------------+--------------+----------------+--------------------+---------------------+--------------+--------------+
| Class 0 |     0.9694    |      0.9559     |        0.913        |        0.9032        |    0.9895    |     0.9523     |       0.8813       |        0.8508       |    0.978     |     0.9545     |       0.9036       |        0.8936       |     460      |     768      |
| Class 1 |     0.9385    |      0.9382     |        0.9248       |        0.9085        |    0.9565    |     0.9276     |       0.8912       |        0.8593       |    0.9442    |     0.9426     |       0.9156       |        0.8953       |     445      |     768      |
| Class 2 |     0.9021    |      0.8718     |        0.9318       |        0.9226        |    0.7727    |     0.7097     |       0.9249       |        0.8955       |    0.9196    |     0.8862     |       0.9258       |        0.9135       |     445      |     768      |
| Class 3 |     0.9097    |      0.9055     |        0.9325       |        0.9206        |    0.8604    |     0.8509     |       0.9142       |        0.8732       |    0.922     |     0.9124     |       0.9258       |        0.9112       |     468      |     768      |
| Class 4 |     0.869     |      0.8537     |        0.9378       |        0.9274        |    0.8851    |     0.8479     |       0.9201       |        0.8789       |    0.7678    |     0.7612     |       0.9469       |        0.932        |     460      |     768      |
| Class 5 |     0.8571    |      0.7979     |        0.9321       |        0.9229        |    0.746     |     0.7315     |       0.8972       |        0.8663       |    0.873     |     0.8208     |       0.9272       |        0.9146       |     476      |     768      |
+---------+---------------+-----------------+---------------------+----------------------+--------------+----------------+--------------------+---------------------+--------------+----------------+--------------------+---------------------+--------------+--------------+


avg of whole replacement

+---------+---------------+-----------------+---------------------+----------------------+--------------+----------------+--------------------+---------------------+--------------+----------------+--------------------+---------------------+--------------+--------------+
|  Class  | Base Accuracy | Base Confidence | Base Complement Acc | Base Compliment Conf | STD Accuracy | STD Confidence | STD compliment ACC | STD compliment Conf | MAX Accuracy | MAX Confidence | Max compliment acc | Max compliment conf | Total Masked | Intersection |
+---------+---------------+-----------------+---------------------+----------------------+--------------+----------------+--------------------+---------------------+--------------+----------------+--------------------+---------------------+--------------+--------------+
| Class 0 |     0.9694    |      0.9559     |        0.913        |        0.9032        |    0.9799    |     0.9562     |       0.9076       |        0.8915       |    0.9885    |     0.9249     |       0.7763       |        0.6968       |     230      |     768      |
| Class 1 |     0.9385    |      0.9382     |        0.9248       |        0.9085        |    0.9483    |     0.9349     |       0.9122       |        0.8943       |    0.9319    |     0.919      |       0.903        |        0.8673       |     230      |     768      |
| Class 2 |     0.9021    |      0.8718     |        0.9318       |        0.9226        |    0.8322    |     0.8071     |       0.9315       |        0.9131       |    0.6923    |     0.676      |       0.9234       |        0.8955       |     230      |     768      |
| Class 3 |     0.9097    |      0.9055     |        0.9325       |        0.9206        |    0.8809    |      0.88      |       0.9309       |        0.9117       |    0.7556    |     0.7301     |       0.9261       |        0.8939       |     230      |     768      |
| Class 4 |     0.869     |      0.8537     |        0.9378       |        0.9274        |    0.8966    |     0.8646     |       0.9321       |        0.9148       |    0.7586    |     0.5911     |       0.8825       |        0.8104       |     230      |     768      |
| Class 5 |     0.8571    |      0.7979     |        0.9321       |        0.9229        |    0.8016    |     0.7746     |       0.9306       |        0.9129       |    0.6032    |     0.4891     |       0.8892       |        0.8306       |     230      |     768      |
+---------+---------------+-----------------+---------------------+----------------------+--------------+----------------+--------------------+---------------------+--------------+----------------+--------------------+---------------------+--------------+--------------+


probless 30%

+---------+---------------+-----------------+---------------------+----------------------+--------------+----------------+--------------------+---------------------+--------------+----------------+--------------------+---------------------+--------------+--------------+
|  Class  | Base Accuracy | Base Confidence | Base Complement Acc | Base Compliment Conf | STD Accuracy | STD Confidence | STD compliment ACC | STD compliment Conf | MAX Accuracy | MAX Confidence | Max compliment acc | Max compliment conf | Total Masked | Intersection |
+---------+---------------+-----------------+---------------------+----------------------+--------------+----------------+--------------------+---------------------+--------------+----------------+--------------------+---------------------+--------------+--------------+
| Class 0 |     0.9694    |      0.9559     |        0.913        |        0.9032        |    0.9685    |     0.9297     |       0.9025       |        0.8788       |    0.2311    |     0.2232     |        0.81        |        0.8061       |     230      |     768      |
| Class 1 |     0.9385    |      0.9382     |        0.9248       |        0.9085        |    0.9229    |     0.9059     |       0.9227       |        0.8874       |    0.9836    |     0.979      |       0.8118       |        0.7965       |     230      |     768      |
| Class 2 |     0.9021    |      0.8718     |        0.9318       |        0.9226        |    0.8671    |     0.7958     |       0.9143       |        0.8317       |    0.3322    |     0.3304     |       0.8799       |        0.8659       |     230      |     768      |
| Class 3 |     0.9097    |      0.9055     |        0.9325       |        0.9206        |    0.8953    |     0.8932     |       0.9239       |        0.8832       |    0.7454    |     0.7396     |       0.8975       |        0.8822       |     230      |     768      |
